"robot_sim.position.x","robot_sim.position.y","robot_sim.position.z","robot_sim.direction.x","robot_sim.direction.y","robot_sim.direction.z"
-3.675551,0.5750189,0.112493,0.008048221,102.5102,-0.000175852
-3.674364,0.5750371,0.1125283,0.01150349,102.6983,-0.003300722
-3.67311,0.5750185,0.1125873,0.008012008,102.8793,-0.0001423409
-3.672167,0.5750106,0.1126072,0.00460511,103.0406,-0.0003262952
-3.670888,0.5750182,0.112662,0.008029696,103.2194,-0.0001131371
-3.669533,0.5750386,0.1127164,0.01205575,103.4184,-0.003031811
-3.668219,0.5750369,0.1127684,0.01184625,103.6137,-0.002940024
-3.667156,0.5750114,0.1128042,0.005159799,103.7826,-0.0002529321
-3.665931,0.5750178,0.112853,0.008023829,103.9591,-0.00004760622
-3.66478,0.5750365,0.1128812,0.01203686,104.1437,-0.002614915
-3.663506,0.5750112,0.1129327,0.005101271,104.3391,-0.0002264412
-3.662125,0.575012,0.1129855,0.005653299,104.5155,-0.0001472288
-3.660697,0.5750173,0.113051,0.008064291,104.7229,0.00003684483
-3.659648,0.5750103,0.1130798,0.004783143,104.8903,-0.00009611686
-3.658528,0.5750362,0.1130995,0.01244408,105.0686,-0.0021151
-3.65736,0.5750109,0.1131471,0.005006606,105.2483,-0.0001886129
-3.656258,0.5750361,0.1131637,0.01262753,105.4249,-0.001886242
-3.655025,0.5750102,0.1132081,0.004857319,105.6182,0.000005036764
-3.654219,0.5750102,0.113212,0.004854685,105.7538,0.00002535683
-3.653148,0.5750163,0.1132246,0.007928862,105.9256,0.0001835334
-3.651933,0.5750163,0.1132607,0.007914803,106.1168,0.000200686
-3.650578,0.5750163,0.1133182,0.00802278,106.3279,0.0002249077
-3.649518,0.57501,0.1133327,0.004917064,106.5014,0.0001366455
-3.648327,0.5750104,0.1133635,0.004977294,106.69,-0.000003819678
-3.647356,0.5750099,0.1133751,0.004943908,106.848,0.0001929345
-3.64617,0.5750104,0.1134036,0.00501106,107.0342,0.0000523199
-3.645211,0.5750099,0.1134122,0.004978338,107.1905,0.0002430772
-3.644053,0.5750099,0.1134379,0.005001626,107.3782,0.0002665343
-3.643107,0.5750099,0.1134434,0.005011142,107.5326,0.0002995735
-3.642308,0.5750098,0.1134256,0.005005272,107.6649,0.0003116403
-3.641374,0.5750102,0.1134284,0.005074225,107.8163,0.0001883121
-3.640244,0.5750102,0.1134477,0.005093,107.9994,0.0002204135
-3.639194,0.5750017,0.1134707,0.0008929422,108.1693,-0.00005415942
-3.638264,0.5750097,0.1134712,0.005058264,108.3218,0.0004205694
-3.63736,0.5750097,0.1134679,0.00506954,108.4687,0.0004524064
-3.636312,0.5750096,0.1134866,0.005085497,108.637,0.0004806268
-3.635518,0.5750349,0.1134605,0.01433019,108.7627,0.0003981365
-3.634492,0.57501,0.1134808,0.005155166,108.9314,0.0003753061
-3.633796,0.5750096,0.113459,0.005114299,109.0454,0.000537198
-3.6327,0.5750095,0.1134702,0.005129596,109.2227,0.00058588
-3.631607,0.5750362,0.1134755,0.0143317,109.3972,0.00001995154
-3.628236,0.5750375,0.1136445,0.01403701,109.7393,-0.0006279855
-3.62493,0.5750451,0.1138037,0.002195477,110.0443,-0.003675737
-3.620663,0.5750371,0.1139904,0.01439669,110.4026,-0.00006035779
-3.61716,0.5750443,0.1141482,0.005034301,110.7219,-0.004194404
-3.614264,0.5750452,0.1142816,0.0009489244,111.0176,-0.003125996
-3.608187,0.5750452,0.1145234,0.0007908787,111.4262,-0.003058713
-3.602287,0.5750453,0.1147472,0.0007436507,111.8016,-0.003095257
-3.595848,0.5750452,0.115022,0.0007404903,112.2527,-0.003145122
-3.587358,0.5750093,0.1153276,0.005392711,112.7252,0.0009966819
-3.582951,0.5750302,0.1155169,0.01300736,113.1349,-0.001022731
-3.577266,0.575045,0.1157923,0.0008058365,113.6404,-0.003283209
-3.566065,0.5750408,0.116083,0.01128402,114.1342,-0.0004445942
-3.562064,0.5750449,0.116231,0.001007235,114.5016,-0.003471796
-3.558043,0.5750085,0.1163835,0.005420287,114.8757,0.001629512
-3.554273,0.5750448,0.116548,0.0008835138,115.2918,-0.00343927
-3.540212,0.5750446,0.1169636,0.0008409215,116.0592,-0.003518132
-3.521202,0.5750445,0.1173459,0.0008234134,116.7819,-0.003588839
-3.511772,0.5750433,0.1175569,0.00586333,117.3255,-0.003429335
-3.50975,0.5750458,0.1176044,0.01575002,117.6346,0.002208955
-3.505156,0.5750441,0.1178203,0.0008817422,118.2273,-0.003769107
-3.50006,0.5750133,0.1180416,0.008005327,118.8991,0.001736746
-3.489951,0.5750523,0.1181612,0.006984341,119.4207,-0.0005652941
-3.484765,0.5750329,0.1182849,0.01885307,119.9588,0.008150293
-3.481932,0.5750432,0.1183383,0.002228669,120.3887,-0.004850209
-3.476041,0.5750435,0.1184812,0.009619436,121.0184,0.0006265698
-3.469959,0.5750464,0.1186617,0.002115003,121.872,-0.003209122
-3.466425,0.5750133,0.1187173,0.00656905,122.4675,0.002144547
-3.464975,0.575032,0.1186275,0.01792973,122.6679,0.00941194
-3.464218,0.5750132,0.1184961,0.006493858,122.7604,0.002282148
-3.463061,0.5750442,0.1183873,0.0209437,122.9065,0.01211298
-3.461521,0.575007,0.1182977,0.004275007,123.129,0.002144934
-3.460572,0.5750539,0.1181405,0.02073,123.2301,0.009930209
-3.458861,0.5750413,0.1179946,0.009029184,123.4529,0.001696133
-3.456538,0.5750068,0.1178806,0.004158714,123.786,0.002262182
-3.455739,0.5750297,0.1177521,0.0161486,123.8659,0.009533541
-3.454425,0.5750405,0.1175709,0.008506502,124.0285,0.001904193
-3.453811,0.5750534,0.1174302,0.01781853,124.0873,0.007530481
-3.452936,0.5750309,0.1172837,0.01657265,124.1763,0.009960121
-3.452343,0.5750068,0.1171475,0.004176196,124.2292,0.0022754
-3.45157,0.5750068,0.1169921,0.004163235,124.3045,0.002299169
-3.450853,0.5750425,0.1168351,0.02091765,124.3677,0.01292393
-3.450134,0.5750419,0.1166814,0.009218015,124.4393,0.002507142
-3.449513,0.5750305,0.1165447,0.01655451,124.4964,0.009656832
-3.448928,0.5750528,0.1163663,0.0206148,124.5453,0.01022715
-3.446215,0.5750509,0.1161988,0.02314918,124.9113,0.01318351
-3.445689,0.5750542,0.1160544,0.02094858,124.9571,0.01025166
-3.444538,0.5750456,0.1158684,0.009041885,125.0819,0.002139575
-3.443574,0.5750476,0.1156899,0.0118653,125.1821,0.003578514
-3.442549,0.5750473,0.1154989,0.01103463,125.2884,0.002970226
-3.44122,0.5750505,0.1153284,0.02344147,125.4346,0.01367648
-3.439657,0.5750474,0.1149189,0.01471517,125.5327,0.006245571
-3.439092,0.5750545,0.1147419,0.02312915,125.5758,0.01222972
-3.438481,0.5750069,0.114563,0.004113268,125.6334,0.002420542
-3.437567,0.5750305,0.1143832,0.01592401,125.7223,0.0105502
-3.432734,0.5750579,0.1138212,0.006209421,125.8416,0.001065441
-3.424642,0.5750579,0.1132896,0.008769399,126.2267,0.0008111728
-3.423016,0.5750545,0.1131467,0.02473263,126.3737,0.0141226
-3.422567,0.5750452,0.1129693,0.02138524,126.4014,0.01307015
-3.416134,0.5750546,0.1123767,0.004745287,126.419,0.0003398581
-3.414922,0.5750529,0.1122111,0.02410159,126.4543,0.01399904
-3.414549,0.5750395,0.1120543,0.01979375,126.4726,0.01308128
-3.414069,0.5750475,0.1118521,0.02202788,126.5029,0.01310879
-3.413619,0.5750297,0.111661,0.01563776,126.529,0.01065609
-3.413237,0.5750017,0.1114827,0.000979653,126.549,0.0004844356
-3.412759,0.575047,0.1112907,0.02189362,126.5779,0.01308929
-3.412338,0.5750108,0.1111098,0.006402616,126.6052,0.003576349
-3.411926,0.5750092,0.1109308,0.005032029,126.6267,0.003034692
-3.411457,0.575047,0.1107304,0.02263762,126.6499,0.0138454
-3.411092,0.5750452,0.110576,0.02257734,126.6699,0.01425695
-3.410761,0.5750105,0.1104226,0.006221817,126.6877,0.003552889
-3.410329,0.5750474,0.1102386,0.02313867,126.7081,0.01423816
-3.409974,0.5750104,0.110076,0.006190459,126.7272,0.003543287
-3.409628,0.5750067,0.1099302,0.00392629,126.7446,0.002558552
-3.409222,0.5750526,0.1097604,0.02365221,126.7635,0.013909
-3.408782,0.5750107,0.1095487,0.006137139,126.787,0.003482118
-3.408381,0.5750557,0.1093786,0.02457547,126.8058,0.01406355
-3.407892,0.5750467,0.1091531,0.02265848,126.8308,0.01409387
-3.407504,0.5750458,0.1089835,0.02221571,126.8486,0.01378966
-3.407068,0.5750472,0.108788,0.02281567,126.8706,0.01411691
-3.406686,0.5750102,0.1086107,0.005921131,126.8911,0.003433627
-3.406231,0.5750502,0.1084163,0.02299829,126.9127,0.01384653
-3.405894,0.5750297,0.1082753,0.01539138,126.9302,0.01065179
