"robot_sim.position.x","robot_sim.position.y","robot_sim.position.z","robot_sim.direction.x","robot_sim.direction.y","robot_sim.direction.z"
-2.125318,0.5750128,1.227517,-0.0001315137,16.28712,0.003065861
-2.085579,0.5749815,1.281331,359.9879,309.9139,0.008745081
-2.052977,0.5749899,1.301952,359.9914,246.4815,359.9913
-2.047754,0.575,1.307477,0.00001854362,250.6466,-0.00005736136
-2.047754,0.575,1.307477,0.0000221693,250.6469,-0.00005989334
-2.047754,0.575,1.307477,0.00002526706,250.6471,-0.00006260323
-2.047754,0.575,1.307477,0.00002244347,250.6474,-0.00005963373
-2.047754,0.575,1.307477,0.00002629953,250.6476,-0.00006193703
-2.047754,0.575,1.307477,0.00001950238,250.6478,-0.00005825179
-2.047754,0.575,1.307477,0.00002112161,250.6481,-0.00006155164
-2.047754,0.575,1.307477,0.00001520067,250.6483,-0.00005744168
-2.047754,0.575,1.307477,0.00002321539,250.6485,-0.00006072194
-2.047754,0.575,1.307477,0.00001679188,250.6488,-0.00005664113
-2.047754,0.575,1.307477,0.0000174986,250.649,-0.00006012987
-2.047754,0.575,1.307477,0.00002063996,250.6493,-0.00006280885
-2.047754,0.575,1.307477,0.00001530313,250.6495,-0.00005841579
-2.047754,0.575,1.307477,0.00001901594,250.6498,-0.00006088597
-2.047754,0.575,1.307477,0.00001835472,250.6501,-0.00005690727
-2.047754,0.575,1.307477,0.00002196779,250.6503,-0.00005951354
-2.047754,0.575,1.307477,0.00002515271,250.6506,-0.00006216162
-2.047754,0.575,1.307477,0.00002398172,250.6508,-0.00005847877
-2.047754,0.575,1.307477,0.00002703604,250.6511,-0.0000612194
-2.047754,0.575,1.307477,0.00002175534,250.6513,-0.00005672115
-2.047754,0.575,1.307477,0.00002405138,250.6516,-0.00005986838
-2.047754,0.575,1.307477,0.00001782005,250.6518,-0.00005578225
-2.047754,0.575,1.307477,0.00002204264,250.652,-0.00005795651
-2.047754,0.575,1.307477,0.00002626526,250.6522,-0.00006013074
-2.047754,0.575,1.307477,0.00001892186,250.6524,-0.00005650578
-2.047754,0.575,1.307477,0.00002267278,250.6527,-0.0000587527
-2.047754,0.575,1.307477,0.00002607542,250.6529,-0.00006124644
-2.047754,0.575,1.307477,0.000021446,250.6531,-0.00005674447
-2.047754,0.575,1.307477,0.00002031673,250.6534,-0.00005348984
-2.047754,0.575,1.307477,0.00002026871,250.6537,-0.00006320369
-2.047754,0.575,1.307477,0.00001346588,250.6539,-0.0000593265
-2.047754,0.575,1.307477,0.00001726586,250.6541,-0.00006173484
-2.047754,0.575,1.307477,0.00001994832,250.6544,-0.00006441199
-2.047754,0.575,1.307478,0.00002154737,250.6546,-0.00005974687
-2.047754,0.575,1.307478,0.00002480678,250.6549,-0.00006240752
-2.047754,0.575,1.307478,0.00001872412,250.6551,-0.00005834693
-2.047754,0.575,1.307478,0.0000222756,250.6553,-0.00006086598
-2.047754,0.575,1.307478,0.00001644147,250.6556,-0.00005669466
-2.047754,0.575,1.307478,0.0000184274,250.6558,-0.00005986549
-2.047754,0.575,1.307478,0.00002448953,250.656,-0.00006112826
-2.047754,0.575,1.307478,0.00002506904,250.6563,-0.00005705489
-2.047754,0.575,1.307478,0.00002622949,250.6565,-0.00006035292
-2.047754,0.575,1.307478,0.00002152553,250.6568,-0.00005583843
-2.047754,0.575,1.307479,0.0000247668,250.657,-0.00005838109
-2.047754,0.575,1.307479,0.00001622223,250.6573,-0.00006090554
-2.047754,0.575,1.307479,0.00001940181,250.6575,-0.00006336112
-2.047754,0.575,1.307479,0.00001249912,250.6578,-0.00005962026
-2.047754,0.575,1.307479,0.00002246789,250.658,-0.00005615178
-2.047754,0.575,1.307479,0.0000260376,250.6583,-0.00005878864
-2.047754,0.575,1.307479,0.00002034664,250.6585,-0.00005445051
-2.047736,0.5749997,1.307429,-0.0001856407,249.4566,0.0001009014
-2.046315,0.5749998,1.305965,-0.000136812,202.27,0.00007173909
-2.036506,0.5750377,1.244114,359.9843,155.0512,0.01461774
-2.005032,0.5750315,1.149464,359.9852,158.3507,0.01781168
-1.958117,0.5750315,1.023583,359.9852,158.3848,0.01778399
-1.894568,0.5750315,0.8526528,359.9852,158.4189,0.0177862
-1.821464,0.5750327,0.6530365,359.9905,164.5092,0.007474469
-1.750151,0.5750305,0.4258175,359.9858,164.9494,0.01582498
-1.682414,0.575021,0.1739184,359.9818,171.8541,0.01854606
-1.628761,0.5750293,-0.09533963,-0.004879574,186.42,0.004950852
-1.625253,0.5750263,-0.3529802,359.9903,197.232,0.008503408
-1.653491,0.5750002,-0.5861513,0.0002621131,239.05,-0.00010657
-1.674763,0.5750274,-0.7691242,359.9902,314.7077,0.03931677
-1.727428,0.5750375,-0.7589099,0.006050225,352.2995,0.006419511
-1.754396,0.5750327,-0.6782507,359.9898,348.9125,0.008203869
-1.766969,0.5750016,-0.6198363,-0.0006895612,330.3748,0.001038346
-1.767718,0.5750004,-0.6115856,0.0003081313,317.8878,-0.00007991689
-1.767719,0.5749903,-0.6116348,-0.001592072,317.5802,-0.001427277
-1.767739,0.5749995,-0.6115882,-0.0001967734,316.71,0.000008162797
-1.767747,0.5749997,-0.6115626,-0.0001408221,316.4319,0.00005642293
-1.767807,0.5749998,-0.6116745,-0.0001398009,314.547,0.00006760996
-1.767853,0.5750071,-0.611721,0.003964284,313.2022,-0.001949869
-1.76774,0.5750005,-0.6116068,0.0003141173,316.9979,-0.00007410263
-1.767709,0.5749923,-0.6115736,-0.0005524051,318.4518,-0.001819074
-1.767734,0.5749984,-0.6115973,-0.0001572602,318.2426,-0.0003540408
-1.767781,0.5749976,-0.6115412,-0.0005497293,317.3518,-0.0002228696
-1.767921,0.5749998,-0.6116195,-0.0001330606,313.4107,0.00006202505
-1.768236,0.5749987,-0.6118054,-0.00008044008,301.5663,-0.0001909481
-1.805567,0.5750361,-0.616802,359.9857,246.4321,0.01417135
-1.89379,0.5750315,-0.6462011,359.9849,246.5226,0.01873072
-1.996784,0.5750315,-0.6883822,359.9852,246.5568,0.01778874
-2.144274,0.5750315,-0.7486271,359.9852,246.5909,0.01779751
-2.318154,0.5750324,-0.8182767,359.9904,252.9168,0.007386345
-2.52175,0.5750307,-0.8877651,359.9857,253.1114,0.01613523
-2.736064,0.575031,-0.9482892,359.9926,265.8093,0.006052376
-2.981158,0.5750319,-0.9885191,359.9916,269.9617,0.006697065
-3.18652,0.5750376,-0.9847636,0.006998204,309.733,0.006739647
-3.383576,0.5750004,-0.9036947,0.0003247154,356.4743,-0.00007564035
-3.535003,0.575024,-0.8354897,359.9859,71.97151,0.03287659
-3.531111,0.5750346,-0.8176008,0.0006680656,118.4834,0.005483187
-3.45558,0.5750347,-0.8479863,359.988,113.2159,0.009805962
-3.381608,0.5749997,-0.8801473,-0.0001851474,92.47805,0.00009559312
-3.345222,0.5749998,-0.8955497,-0.0001853737,64.37606,0.00009696838
-3.342558,0.5749998,-0.8963297,-0.000175663,59.96856,0.00008962393
-3.342601,0.5749998,-0.8962741,-0.0001726303,58.35991,0.00008838686
-3.342569,0.5750004,-0.8963276,0.0003169496,59.75905,-0.00008046231
-3.342524,0.5749999,-0.8964121,-0.0001216072,62.12139,0.00009186114
-3.342597,0.5749998,-0.8962838,-0.0001691227,58.82624,0.00009234396
-3.342591,0.5750004,-0.8962919,0.000267741,59.06923,-0.0001018143
-3.342553,0.5749996,-0.8963561,-0.0002089129,60.74059,0.00007375852
-3.342543,0.5750004,-0.8963737,0.0003384889,61.17847,-0.00008017887
-3.342666,0.5749998,-0.8962922,-0.0001674235,58.72809,0.00008329782
-3.342669,0.5750004,-0.8963196,0.0002682895,59.16411,-0.0001035993
-3.342605,0.5750004,-0.8964462,0.0003315201,62.16623,-0.00008317676
-3.342659,0.5749997,-0.8963636,-0.000170997,59.75438,0.00008244374
-3.342688,0.5750004,-0.8963392,0.0000644861,58.73728,-0.0002056607
-3.34262,0.5750004,-0.8964704,0.0003306785,61.8685,-0.00007915526
-3.342623,0.5749998,-0.896463,-0.0001276671,61.62186,0.0001041625
-3.342682,0.5749998,-0.896358,-0.0001695509,58.85778,0.00009246842
