"robot_sim.position.x","robot_sim.position.y","robot_sim.position.z","robot_sim.direction.x","robot_sim.direction.y","robot_sim.direction.z"
-3.756318,0.5749968,0.09895541,-0.00270913,83.47413,0.0001854773
-3.7563,0.5750005,0.09884823,0.0003455986,85.31411,-0.00007505249
-3.756294,0.5749998,0.09883697,-0.0001855507,85.38578,0.0001006355
-3.756296,0.5750018,0.09892303,0.002546532,83.27625,-0.00100622
-3.756264,0.5750005,0.09881686,0.0003431538,85.11784,-0.00007769823
-3.756259,0.5750033,0.09883093,0.002140711,84.24281,-0.0001658222
-3.756258,0.5749997,0.09877069,-0.0002140156,85.04623,0.0001015227
-3.756252,0.5749992,0.09870184,-0.0007361213,86.04206,0.0001140071
-3.756271,0.5749997,0.09879994,-0.0001859731,83.23813,0.00009965993
-3.756241,0.5750004,0.09872765,0.0003285685,84.30034,-0.00008103298
-3.756241,0.5749997,0.09870873,-0.0002013533,84.20347,0.00009954404
-3.756243,0.5750005,0.09860218,0.0003499067,86.08453,-0.00007719927
-3.756232,0.5749999,0.09859367,-0.00008898824,85.75338,0.00008878284
-3.75625,0.5750002,0.09868487,0.0001621822,83.65817,-0.00003294345
-3.756223,0.5750005,0.09855054,0.0003571401,86.43783,-0.00008418968
-3.756226,0.5749998,0.09860051,-0.0001768326,85.07232,0.0001051226
-3.756233,0.5749967,0.09868319,-0.00254546,82.96362,0.0001667805
-3.756225,0.5750003,0.09864878,0.0002772935,83.51112,-0.0000538136
-3.756221,0.5750005,0.09856873,0.0003457354,85.31342,-0.00008000719
-3.756241,0.5749964,0.09865677,-0.001120318,83.13515,-0.0002371671
-3.756229,0.5750005,0.09854984,0.000347193,85.22124,-0.00008091523
-3.756233,0.5750033,0.09845142,0.001251777,87.5465,-0.00002816426
-3.756249,0.5749999,0.0984957,-0.000110969,86.80618,0.0000665455
-3.756253,0.5749997,0.09855374,-0.0001845,85.40073,0.00009513076
-3.756263,0.5749997,0.0986463,-0.0001956624,83.21729,0.000103633
-3.756268,0.574999,0.09866297,-0.001546229,82.8062,0.000536052
-3.756269,0.5750003,0.09863762,0.0002735869,83.35339,-0.00005621427
-3.756266,0.5750005,0.09857786,0.0003504372,84.67942,-0.00008408446
-3.756262,0.5750005,0.09848356,0.0003450623,86.78339,-0.00007861396
-3.756261,0.5750015,0.09846392,0.001821391,87.12244,-0.0008283257
-3.756279,0.5749998,0.09860486,-0.0001765694,83.99603,0.00009714456
-3.756263,0.5749999,0.0984908,-0.0000937993,86.24323,0.00005339977
-3.756266,0.5749997,0.09856137,-0.0001889442,84.48204,0.00009504484
-3.756274,0.5749997,0.09862736,-0.0001957815,82.89845,0.0001012536
-3.7563,0.5749997,0.09864122,-0.0002309173,83.14415,-0.00002714264
-3.756297,0.5749997,0.09857329,-0.0002096342,84.66473,0.00009819344
-3.75629,0.5749992,0.09851748,-0.0007303855,85.66077,0.000114214
-3.756284,0.5750005,0.09849629,0.0003528263,85.87568,-0.0000830064
-3.75629,0.5750006,0.09854392,0.0004207501,84.53766,-0.00008916151
-3.756286,0.5749997,0.09856927,-0.0001927591,83.96722,0.00009781664
-3.756277,0.5749997,0.09851047,-0.0002997875,85.35295,0.0001017375
-3.756271,0.5749971,0.0984862,-0.002918279,85.9577,0.0001920141
-3.756278,0.5750003,0.0986523,0.0002361907,82.25567,-0.00005395601
-3.756252,0.5750005,0.0985002,0.0003491345,85.41325,-0.00008520151
-3.75622,0.5750005,0.09842529,0.000345075,86.45918,-0.00008171127
-3.756212,0.5749997,0.09847311,-0.0001830325,84.83765,0.00009889955
-3.756234,0.5749959,0.09855147,-0.00128745,83.02428,-0.0002628806
-3.756214,0.5750005,0.09845907,0.0003504101,85.07053,-0.00008136383
-3.756202,0.5750006,0.09841342,0.0002077374,86.05775,0.00007500352
-3.756186,0.5749997,0.09852015,-0.0001958414,83.20213,0.00009977712
-3.756175,0.5750003,0.09848488,0.0002404609,83.46649,-0.00006916758
-3.756169,0.5749997,0.09840544,-0.000213111,84.72856,0.0001057885
-3.756162,0.5749992,0.0983377,-0.0007399989,85.72462,0.0001118602
-3.756181,0.5750003,0.09841368,0.0002941691,83.47549,-0.00008309406
-3.756199,0.5750005,0.09829611,0.0003516219,85.98231,-0.00007723417
-3.756189,0.5749999,0.09831083,-0.0000826649,85.653,0.00009224859
-3.756195,0.5750006,0.09837855,0.0004129539,84.44533,-0.00008519703
-3.756199,0.5750034,0.09842937,0.002117524,83.88428,-0.0001545698
-3.756198,0.5749997,0.09841982,-0.0002148506,84.6881,0.0001001293
-3.756191,0.5749992,0.09840172,-0.0007344524,85.68411,0.0001149728
-3.756185,0.5750005,0.09841822,0.0003508016,85.89901,-0.00008301251
-3.756191,0.5750006,0.09850352,0.0004299386,84.56092,-0.00008369442
-3.756194,0.5750034,0.09855438,0.002122102,83.99959,-0.0001581496
-3.756193,0.5749997,0.09854484,-0.0002140015,84.80326,0.0000942046
-3.756173,0.5750023,0.09850167,0.002972496,86.25827,-0.001286847
-3.756187,0.5749964,0.09862948,-0.001125127,83.18722,-0.0002288411
-3.756169,0.5750005,0.09849366,0.0003485802,86.25779,-0.00008270104
-3.756156,0.575,0.09851018,-0.0001017925,85.88816,0.00009355148
-3.756154,0.5749997,0.09862297,-0.0001880002,83.34368,0.0001045523
-3.756136,0.5750005,0.09858336,0.0003431292,84.24316,-0.00008007987
-3.75612,0.5749997,0.0985476,-0.0001845979,85.05353,0.00009634811
-3.75611,0.5750005,0.09858052,0.000348033,84.31337,-0.00008252858
-3.756094,0.5749997,0.09854691,-0.0001886438,85.07539,0.0001010181
-3.756084,0.5750005,0.09858196,0.0003441054,84.28693,-0.00007765375
-3.756059,0.5749998,0.09853093,-0.0001609833,85.12518,0.00008725628
-3.756041,0.5749961,0.09858514,-0.001703692,83.25453,-0.0001625514
-3.756006,0.5750005,0.09846787,0.0003386242,85.25909,-0.00008044473
-3.756006,0.5749997,0.09843744,-0.0002974101,85.81387,0.0001012976
-3.756021,0.5749997,0.0985695,-0.0001950705,83.39462,0.0001045717
-3.756001,0.5750004,0.09853865,0.0003371412,84.6558,-0.00007892871
-3.755981,0.5750043,0.09847649,0.001615937,86.62025,-0.000034198
-3.755975,0.5749997,0.09859096,-0.0001801722,84.60146,0.0000995291
-3.755967,0.5749997,0.098662,-0.000262225,83.55946,-0.00002534305
-3.755945,0.5750005,0.09857057,0.0003493522,86.1869,-0.0000797351
-3.75594,0.5749999,0.09862125,-0.0001377151,85.60693,0.00009632045
-3.755935,0.5749997,0.09867782,-0.0001909831,84.53867,0.00009753959
-3.755933,0.5750005,0.09860139,0.0003557511,86.29919,-0.00008122023
-3.755916,0.5749997,0.09864136,-0.0001843835,84.73066,0.0001038205
-3.755922,0.5749997,0.09866412,-0.0002408452,83.61295,-0.00003126813
-3.755912,0.5750005,0.09852251,0.0003405911,86.2076,-0.0000790417
-3.755912,0.5749999,0.09852176,-0.0001308237,85.62264,0.00009418748
-3.755921,0.5749997,0.09861514,-0.0001926904,82.90871,0.0001049
-3.755904,0.5749971,0.09845535,-0.002937153,85.91643,0.0001816965
-3.755904,0.5750005,0.09846218,0.0003603369,85.1605,-0.00008362035
-3.755909,0.5750011,0.09847754,0.0007027954,84.21118,-0.00009243003
-3.755922,0.5749993,0.09839412,-0.0005899702,85.60027,0.0001628268
-3.755971,0.5749977,0.09836208,-0.002839474,87.33746,0.001208664
-3.755745,0.575013,0.09833462,0.004580704,88.55107,-0.0004478749
-3.755032,0.5750129,0.09832457,0.004569931,88.69961,-0.0004478833
-3.754317,0.5750024,0.09831607,0.0008546831,88.8494,-0.0001451404
-3.753592,0.5750129,0.09830674,0.004594619,88.999,-0.0004633151
-3.752665,0.575013,0.0983044,0.004653682,89.1403,-0.0004614467
-3.751952,0.5750024,0.09829602,0.0008615201,89.2891,-0.000150351
-3.751222,0.5750129,0.09828763,0.004628578,89.4396,-0.0004709706
-3.750571,0.5750129,0.09828143,0.004629853,89.57445,-0.0004739783
-3.749849,0.5750129,0.09827326,0.004639095,89.72367,-0.0004730633
-3.749125,0.5750131,0.09826526,0.004768597,89.87318,-0.0004691153
-3.748326,0.5750129,0.09825575,0.004657248,90.03771,-0.000484227
-3.747607,0.5750129,0.09824748,0.004670593,90.18603,-0.0004823662
-3.746879,0.5750129,0.09824044,0.004683671,90.33572,-0.0004892458
-3.746151,0.5750129,0.09823357,0.004695021,90.48557,-0.0004914895
-3.745187,0.5750128,0.09823461,0.004697818,90.62876,-0.0004922886
-3.744457,0.5750128,0.09822842,0.004699276,90.77872,-0.0004954928
-3.743719,0.5750128,0.09822337,0.004735943,90.93031,-0.0004960392
-3.742987,0.5750128,0.09821778,0.004729211,91.08038,-0.000499868
-3.742255,0.5750003,0.09821401,0.00009618105,91.2317,-0.00008749012
-3.741494,0.575013,0.09821035,0.004941287,91.38494,-0.0004573919
-3.740749,0.5750127,0.0982066,0.004743062,91.53622,-0.0005017215
-3.740083,0.575013,0.09820426,0.004950397,91.67264,-0.0004641139
-3.739338,0.5750127,0.09820118,0.004779989,91.82487,-0.0005098465
-3.738607,0.5750127,0.0981963,0.004771993,91.97414,-0.0005138071
-3.737931,0.575013,0.09819566,0.004981815,92.11145,-0.000466495
-3.737185,0.5750127,0.09819308,0.004776422,92.26347,-0.000511959
-3.736521,0.5750127,0.09819111,0.004784675,92.39877,-0.0005130657
-3.735779,0.5750126,0.09818809,0.004796555,92.54935,-0.0005169826
-3.73503,0.5750128,0.09818655,0.004915883,92.70164,-0.0005051303
-3.734294,0.5750126,0.09818335,0.004808559,92.8509,-0.0005187002
-3.73355,0.5750126,0.09818135,0.00480706,93.00158,-0.0005214925
-3.732805,0.5750127,0.09817957,0.004937314,93.15241,-0.0005092965
-3.732066,0.5750126,0.09817712,0.004813433,93.30152,-0.0005168793
-3.731312,0.5750125,0.09817685,0.00481737,93.45393,-0.0005232886
-3.730453,0.5750023,0.09818753,0.0009098022,93.58661,-0.0001658156
-3.729776,0.5750023,0.09818862,0.0009110113,93.72331,-0.0001633382
-3.729015,0.5750125,0.09818815,0.004849064,93.87573,-0.000522666
-3.728266,0.5750124,0.09818777,0.004835324,94.02613,-0.0005227738
-3.727338,0.5750049,0.0981981,0.00174428,94.17367,-0.00009086716
-3.726581,0.5750126,0.09819791,0.004973277,94.32482,-0.0005050483
-3.725902,0.5750127,0.09819991,0.005057198,94.46104,-0.0004648516
-3.724947,0.5750126,0.09821319,0.005026876,94.61299,-0.0004683029
-3.724201,0.5750123,0.09821313,0.004841769,94.76204,-0.000515672
-3.723449,0.5750123,0.09821416,0.004838297,94.91245,-0.0005174628
-3.722697,0.5750123,0.09821557,0.004843761,95.06254,-0.0005126887
-3.721753,0.5750126,0.09822931,0.005082376,95.2133,-0.0004596001
-3.721005,0.5750123,0.09823032,0.004846097,95.36216,-0.0005119863
-3.720064,0.5750211,0.09824353,0.007576619,95.51075,-0.0002203098
-3.719303,0.5750122,0.09824695,0.004851278,95.66303,-0.0005114615
-3.718555,0.5750022,0.09825052,0.0009138109,95.81281,-0.0001677453
-3.717788,0.5750121,0.09825297,0.004841506,95.96434,-0.0005111832
-3.717035,0.5750121,0.09825581,0.004849344,96.11372,-0.0005104591
-3.716281,0.5750121,0.09825871,0.00483923,96.26318,-0.000504723
-3.715527,0.5750121,0.09826168,0.00484782,96.41245,-0.0005031515
-3.714773,0.575012,0.09826498,0.004850606,96.56161,-0.0005031055
-3.714019,0.575012,0.09826835,0.004843944,96.71061,-0.0005016491
-3.713259,0.5750123,0.09827288,0.00509954,96.86064,-0.0004414691
-3.712503,0.575012,0.09827676,0.004834436,97.0099,-0.0004971803
-3.71175,0.5750119,0.09828062,0.004832976,97.15822,-0.0004912048
-3.710996,0.5750119,0.09828455,0.004851868,97.30659,-0.0004890747
-3.710242,0.5750118,0.09828866,0.004822346,97.45461,-0.0004930513
-3.70949,0.5750118,0.09829271,0.004824689,97.60249,-0.0004926517
-3.708736,0.5750023,0.09829904,0.0009970615,97.75166,-0.0001487706
-3.708046,0.5750117,0.09830415,0.004819029,97.88645,-0.0004809401
-3.707294,0.5750117,0.09830849,0.004817311,98.03388,-0.0004851542
-3.706612,0.575012,0.09831481,0.005086725,98.16747,-0.0004197921
-3.705927,0.5750119,0.09832159,0.00494043,98.30198,-0.0004617746
-3.705176,0.5750116,0.09832627,0.004802987,98.44884,-0.0004768374
-3.7045,0.5750116,0.09833192,0.004795687,98.58099,-0.0004706
-3.703823,0.5750021,0.09833984,0.0009316513,98.71464,-0.0001668812
-3.703053,0.5750116,0.09834577,0.004804194,98.86383,-0.0004643599
-3.70237,0.5750117,0.09835297,0.00493215,98.99744,-0.0004484302
-3.701697,0.5750118,0.09835849,0.005065468,99.1285,-0.0003947139
-3.70102,0.5750115,0.09836477,0.004791675,99.26025,-0.0004597064
-3.700264,0.5750114,0.09837089,0.004763682,99.40735,-0.0004582157
-3.699508,0.5750114,0.0983771,0.004756374,99.55391,-0.0004510401
-3.698748,0.5750374,0.09838031,0.01122668,99.70026,-0.003381529
-3.697684,0.575002,0.09842138,0.0008925449,99.85406,-0.0001707012
-3.696934,0.575002,0.09842709,0.0008834862,99.99929,-0.0001644347
-3.696176,0.5750113,0.09843206,0.004756772,100.1449,-0.000429397
-3.695434,0.5750112,0.09843673,0.004725649,100.2878,-0.0004253273
-3.694694,0.5750112,0.09844126,0.004717856,100.4307,-0.00042459
-3.69377,0.5750375,0.09846256,0.01135847,100.5829,-0.003264782
-3.692872,0.5750113,0.09848613,0.004854715,100.7302,-0.0003970829
-3.692145,0.5750111,0.09848875,0.004695437,100.8696,-0.0004174814
-3.691401,0.5750114,0.09849421,0.005011351,101.0125,-0.0003374415
-3.690664,0.575011,0.09849847,0.004678036,101.1539,-0.0004054701
-3.689776,0.5750186,0.09851811,0.007771367,101.3,-0.0002232739
-3.688875,0.575002,0.0985436,0.0008689208,101.4506,-0.0001633888
-3.688128,0.5750111,0.0985473,0.004814593,101.5922,-0.0003747374
-3.687398,0.5750108,0.09855074,0.004641586,101.7316,-0.0003858302
-3.686739,0.5750111,0.09855554,0.004784774,101.8574,-0.0003677649
-3.686001,0.5750108,0.09856033,0.004617288,101.998,-0.0003801852
-3.685284,0.5750108,0.09856147,0.004608325,102.1339,-0.0003786334
-3.6844,0.5750181,0.09858213,0.007850423,102.2815,-0.0001487109
-3.683513,0.5750021,0.09860736,0.0010023,102.433,-0.0001493346
-3.682788,0.5750107,0.09860821,0.004583043,102.5693,-0.0003648947
-3.681914,0.5750021,0.09863023,0.00100388,102.716,-0.0001407251
-3.681082,0.5750106,0.09865054,0.004591243,102.8474,-0.0003557941
-3.680428,0.575011,0.09865478,0.004900789,102.9712,-0.0002707644
-3.679709,0.5750106,0.09865582,0.004619352,103.1064,-0.0003249964
-3.679002,0.5750018,0.09865698,0.0008613963,103.2399,-0.0001509583
-3.678286,0.5750105,0.09865433,0.004646001,103.3729,-0.0002928279
-3.67739,0.5750105,0.09867483,0.004658135,103.5179,-0.0002778783
-3.676672,0.5750106,0.09867463,0.004660374,103.652,-0.0003078067
-3.675974,0.5750018,0.09867258,0.000866221,103.7829,-0.0001375595
-3.675269,0.5750104,0.09866673,0.004688036,103.9127,-0.0002232464
-3.674564,0.5750018,0.09866565,0.0008533485,104.0448,-0.000133478
-3.673852,0.5750104,0.09866078,0.004723956,104.1761,-0.0001881804
-3.673165,0.5750018,0.09865512,0.0008618562,104.3038,-0.0001302911
-3.672458,0.5750104,0.09864851,0.004741658,104.4337,-0.0001555175
-3.671837,0.5750104,0.09864318,0.004756719,104.5483,-0.0001388308
-3.670994,0.5750104,0.09865623,0.004770139,104.6903,-0.0001200425
-3.670304,0.5750104,0.09864784,0.004757956,104.8174,-0.0002017765
-3.669674,0.5750104,0.0986445,0.00477011,104.9336,-0.0001362838
-3.669058,0.5750103,0.09863747,0.004803831,105.0466,-0.00007698554
-3.668435,0.5750104,0.09863213,0.004720689,105.1611,-0.0001868305
-3.667747,0.5750102,0.09862269,0.004826963,105.2865,-0.00004640602
-3.667142,0.5750103,0.09861262,0.004699232,105.3968,-0.0001753148
-3.666479,0.5750018,0.09859937,0.0008631194,105.5176,-0.00009549788
-3.665698,0.5750018,0.09861413,0.0008717364,105.6453,-0.00009355678
-3.665072,0.5750102,0.0986064,0.004703763,105.7591,-0.0001337704
-3.664464,0.5750102,0.09859695,0.004709803,105.8695,-0.0001197305
-3.663793,0.5750344,0.09857769,0.01078413,105.9892,-0.0025787
-3.662992,0.5750017,0.09858439,0.0008662821,106.1212,-0.0000880184
-3.662329,0.5750101,0.09856464,0.004903784,106.2386,0.00009339692
-3.661684,0.5750101,0.09854265,0.004910403,106.3528,0.0001091225
-3.6611,0.57501,0.09852611,0.004916673,106.4572,0.0001262203
-3.66045,0.57501,0.09850574,0.004927392,106.5727,0.0001446529
-3.659815,0.57501,0.09848101,0.004933645,106.6844,0.000168776
-3.65917,0.5750099,0.09845901,0.004945071,106.7985,0.0001834846
-3.658542,0.5750099,0.09843285,0.004952263,106.9085,0.0002022945
-3.657916,0.5750099,0.09840529,0.00496759,107.0177,0.000214185
-3.657136,0.5750099,0.0984026,0.004977395,107.1484,0.0002339208
-3.656505,0.5750099,0.09837697,0.004979685,107.2589,0.0002510457
-3.655962,0.5750017,0.09835204,0.0008610166,107.3541,-0.00004806765
-3.655199,0.5750002,0.0983459,0.00008558144,107.4818,-0.00009777882
-3.654617,0.5750098,0.09832445,0.004800622,107.5829,0.0001347234
-3.654067,0.5750017,0.09830138,0.0008647591,107.6796,-0.00003371994
-3.653458,0.5750098,0.09826681,0.005022069,107.7829,0.0003321116
-3.652844,0.5750098,0.09823598,0.005026968,107.8883,0.0003466033
-3.65226,0.5750098,0.09819783,0.005025607,107.9867,0.0003667995
-3.65168,0.5750098,0.09815867,0.005038931,108.0842,0.0003833306
-3.651076,0.5750098,0.09812571,0.005041227,108.1871,0.0003925975
-3.65049,0.5750097,0.09808811,0.005058303,108.2861,0.0004157687
-3.649911,0.5750016,0.09805094,0.0008675695,108.3842,-0.00001884274
-3.649362,0.5750098,0.09802189,0.005045559,108.4772,0.0003978927
-3.648785,0.5750096,0.09798207,0.005081544,108.5735,0.000469476
-3.648204,0.575035,0.0979384,0.01422234,108.6689,0.0002712732
-3.646743,0.5750414,0.09799866,0.009589308,108.8838,-0.002035944
-3.64485,0.5750104,0.09808894,0.005236994,109.1316,0.0002590065
-3.64337,0.5750149,0.0981487,0.007700401,109.3511,0.0005259102
-3.641779,0.5750418,0.09820471,0.01033873,109.5775,-0.001861648
-3.639655,0.5750187,0.09831326,0.00964886,109.8616,0.0006002283
-3.638271,0.5750094,0.09835619,0.005177304,110.059,0.000727893
-3.636431,0.5750371,0.09842554,0.01434161,110.315,-0.0001330494
-3.634821,0.5750446,0.09849396,0.005151777,110.5596,-0.004190652
-3.633375,0.5750092,0.09852752,0.005230731,110.7487,0.0008595145
-3.63216,0.5750408,0.09854193,0.01081107,110.9287,-0.001318675
-3.630101,0.575021,0.09863032,0.01147941,111.2028,0.001164326
-3.629135,0.5750353,0.09861835,0.01551329,111.3637,0.001760906
-3.627813,0.5750352,0.09864148,0.01566885,111.5764,0.001952061
-3.626269,0.5750362,0.09869202,0.01528967,111.8134,0.001291674
-3.624893,0.5750096,0.09872172,0.005384804,112.0269,0.0008182573
-3.623029,0.5750337,0.09878928,0.01641828,112.3008,0.00335208
-3.622182,0.5750347,0.09875604,0.01613675,112.4372,0.002768393
-3.62097,0.575013,0.09876384,0.007381804,112.6368,0.000930733
-3.619916,0.5750088,0.09876132,0.00534726,112.8066,0.001246765
-3.618639,0.5750125,0.09876935,0.007020923,113.0047,0.0009053611
-3.616736,0.5750128,0.09883422,0.007284404,113.2721,0.000960682
-3.615845,0.5750332,0.09880186,0.01721859,113.4056,0.004547831
-3.614206,0.5750184,0.09884095,0.01033604,113.6559,0.001179038
-3.612808,0.5750089,0.09886082,0.00541768,113.8599,0.0013006
-3.611881,0.5750121,0.09883574,0.006848075,114.0065,0.001010003
-3.611166,0.5750399,0.0987819,0.01262022,114.1182,0.000002774347
-3.610161,0.5750085,0.09877038,0.005407798,114.274,0.001566102
-3.60866,0.5750347,0.09879384,0.01707431,114.5217,0.004124774
-3.607862,0.5750337,0.09875729,0.01751096,114.6551,0.004975182
-3.607099,0.5750087,0.09871893,0.00543683,114.7834,0.001513795
-3.605941,0.5750087,0.09870787,0.005439323,114.9607,0.001517788
-3.604972,0.5750399,0.09867449,0.01301384,115.1172,0.0004191007
-3.603611,0.5750436,0.09869088,0.006131157,115.3302,-0.003508518
-3.602509,0.5750341,0.09867583,0.01772075,115.4799,0.005216191
-3.601578,0.5750396,0.09864192,0.01281781,115.6327,0.0004131164
-3.600264,0.5750412,0.09864409,0.01372191,115.8539,0.0009267746
-3.599308,0.5750086,0.09863041,0.005507837,116.0109,0.001645486
-3.598418,0.5750117,0.09859152,0.00653982,116.1538,0.001204041
-3.597928,0.5750321,0.0985123,0.01818748,116.2112,0.006752835
-3.597102,0.5750114,0.09848108,0.006438944,116.3462,0.001181038
-3.596526,0.5750329,0.09841469,0.01851642,116.4235,0.006768141
-3.595243,0.5750335,0.09840994,0.01851517,116.6306,0.006530001
-3.594326,0.5750334,0.09837465,0.0186034,116.7729,0.006688661
-3.593132,0.5750424,0.09837409,0.008226139,116.9769,-0.001904621
-3.591987,0.5750085,0.09837238,0.005552674,117.1458,0.001809857
-3.590946,0.5750338,0.09834649,0.01871416,117.3055,0.006786058
-3.590143,0.5750331,0.09830164,0.01872554,117.4286,0.0071609
-3.589362,0.575033,0.09825512,0.01867098,117.5484,0.007194026
-3.588591,0.575033,0.09820767,0.01864566,117.6659,0.007224147
-3.587874,0.5750079,0.09816949,0.005092688,117.7806,0.00181753
-3.587474,0.5750012,0.09810351,0.0007778635,117.8264,0.0001917975
-3.5867,0.5750126,0.09805322,0.007077089,117.9409,0.001334979
-3.585663,0.5750427,0.0980292,0.01459367,118.1059,0.001870049
-3.584752,0.5750076,0.09800076,0.004884995,118.2493,0.001832684
-3.584253,0.5750313,0.09793337,0.01771275,118.3083,0.007400603
-3.583507,0.5750076,0.09789818,0.004920948,118.4261,0.001861119
